date,connect_code,rank,rating,wins,losses
2023-10-30 11:43:30.385936,XXMO#628,Silver 2,1292.75,69,75
2023-10-30 11:43:30.997657,GAUS#396,Silver 1,1100.00,0,0
2023-10-30 11:43:31.746469,JUU#821,Silver 1,1100.00,0,0
2023-10-30 11:43:32.292920,MARI#530,Silver 1,1100.00,0,0
2023-10-30 11:43:33.104713,CHAY#614,Bronze 3,989.62,19,25
2023-10-30 11:43:34.475994,CARP#479,Bronze 3,945.74,1,5
2023-10-30 11:43:35.781367,ICRS#788,Silver 1,1100.00,0,0
2023-10-30 11:43:36.686773,CANY#557,Silver 1,1100.00,0,0
2023-10-30 11:43:37.567359,PEPE#359,Silver 1,1100.00,0,0
2023-10-30 11:43:38.180420,HAYS#104,Silver 3,1408.86,48,46
2023-10-30 11:43:38.699341,PSYL#464,Silver 1,1100.00,0,0
2023-10-30 11:43:39.308311,DFNT#317,Silver 1,1100.00,0,0
2023-10-30 11:43:40.048769,ZAK#719,Silver 1,1100.00,0,0
2023-10-30 11:43:40.758280,CASSIE#0,Bronze 3,997.12,9,13
2023-10-30 11:43:41.555277,MIMI#444,Silver 1,1100.00,0,0
2023-10-30 11:43:42.242856,SLYM#337,Silver 1,1154.60,144,174
2023-10-30 11:43:42.885249,AFRO#318,Silver 1,1100.00,0,0
2023-10-30 11:43:43.833031,USUX#839,Silver 1,1100.00,0,0
2023-10-30 11:43:44.529944,PUPPY#0,Gold 3,1731.87,82,61
2023-10-30 11:43:45.594437,BONE#528,Silver 1,1100.00,0,0
2023-10-30 11:43:46.304541,MAD#956,Silver 1,1100.00,0,0
2023-10-30 11:43:47.182190,AH#568,Silver 1,1100.00,0,0
2023-10-30 11:43:48.198511,SNAK#0,Silver 1,1100.00,0,0
2023-10-30 11:43:48.712454,ASIA#603,Silver 1,1100.00,0,0
2023-10-30 11:43:49.560160,BEEF#557,Silver 1,1100.00,0,0
2023-10-30 11:43:50.302798,GUBB#778,Silver 2,1246.59,3,3
2023-10-30 11:43:50.899873,SPUB#429,Silver 1,1100.00,0,0
2023-10-30 11:43:51.430872,GILY#712,Silver 3,1416.63,47,45
2023-10-30 11:43:51.938914,AZU#259,Silver 1,1100.00,0,0
2023-10-30 11:43:52.515642,POOB#722,Bronze 3,989.26,0,3
2023-10-30 11:43:53.349592,WZZA#818,Silver 1,1100.00,0,0
2023-10-30 11:43:53.820967,WOSE#483,Silver 1,1100.00,0,0
2023-10-30 11:43:54.307267,DEEZ#283,Silver 1,1100.00,0,0
2023-10-30 11:43:54.799740,CHER#859,Silver 1,1065.76,5,9
2023-10-30 11:43:55.295216,AXOE#260,Silver 1,1100.00,0,0
2023-10-30 11:43:55.787092,ROWN#333,Gold 1,1497.50,216,205
2023-10-30 11:43:56.277955,HOE#194,Silver 1,1063.06,12,16
2023-10-30 11:43:56.783570,KIRI#214,Silver 1,1100.00,0,0
2023-10-30 11:43:57.290616,DS#175,Bronze 3,927.45,17,26
2023-10-30 11:43:57.780485,KARL#637,Gold 3,1664.76,40,29
2023-10-30 11:43:58.307609,PCLA#647,Silver 1,1100.00,0,0
2023-10-30 11:43:58.660514,KEST#605,,,,
2023-10-30 11:43:59.409500,GNAR#183,Silver 1,1100.00,0,0
2023-10-30 11:43:59.977054,FUNK#650,Rank 40 [NA],2502.09,178,44
2023-10-30 11:44:00.589010,VERK#714,Silver 1,1100.00,0,0
2023-10-30 11:44:01.129432,ACER#634,Silver 1,1100.00,0,0
2023-10-30 11:44:01.665068,ALMO#693,Silver 1,1142.45,6,12
2023-10-30 11:44:02.230695,SHAD#145,Silver 1,1100.00,0,0
2023-10-30 11:44:03.134358,DAK#582,Silver 1,1100.00,0,0
2023-10-30 11:44:03.647232,TONY#829,Silver 1,1100.00,0,0
2023-10-30 11:44:04.183591,HETS#694,Silver 1,1100.00,0,0
2023-10-30 11:44:04.729508,BENX#236,Silver 1,1117.17,79,100
2023-10-30 11:44:05.215663,JEKE#178,Bronze 2,907.67,9,22
2023-10-30 11:44:05.838385,PHIL#823,Silver 2,1307.72,49,56
2023-10-30 11:44:06.319317,TF#2,Silver 2,1309.65,6,6
2023-10-30 11:44:06.808730,FENR#587,Silver 1,1100.00,0,0
2023-10-30 11:44:07.289867,CLAM#243,Bronze 3,934.93,6,12
2023-10-30 11:44:07.775733,IGLO#0,Gold 1,1526.45,30,27
2023-10-30 11:44:08.345081,OBLK#357,Silver 1,1100.00,0,0
2023-10-30 11:44:08.947158,XYVI#736,Silver 1,1100.00,0,0
2023-10-30 11:44:09.483181,EJ#367,Silver 1,1100.00,0,0
2023-10-30 11:44:10.220650,VAST#489,Silver 1,1181.63,3,4
2023-10-30 11:44:10.568391,CYBR#971,,,,
2023-10-30 11:44:11.172104,MEU#563,Silver 1,1100.00,0,0
2023-10-30 11:44:11.763869,IHG#500,Bronze 3,944.76,8,16
2023-10-30 11:44:12.420739,GOON#379,Silver 1,1100.00,0,0
2023-10-30 11:44:13.023061,YABO#581,Silver 1,1100.00,0,0
2023-10-30 11:44:13.547541,CLO#434,Silver 1,1056.35,35,51
2023-10-30 11:44:14.035808,HETA#727,Silver 2,1203.74,109,125
2023-10-30 11:44:14.657127,POP#518,Silver 1,1187.58,25,35
2023-10-30 11:44:15.423451,MUNC#864,Silver 1,1100.00,0,0
2023-10-30 11:44:16.731638,THEP#692,Silver 1,1100.00,0,0
2023-10-30 11:44:17.516198,BEAN#296,Bronze 3,953.75,1,5
2023-10-30 11:44:18.139974,HEB#227,Silver 1,1100.00,0,0
2023-10-30 11:44:18.823150,COSM#569,Silver 1,1100.00,0,0
2023-10-30 11:44:19.940726,DOLE#623,Silver 1,1100.00,0,0
2023-10-30 11:44:20.781335,FDSQ#580,Silver 1,1100.00,0,0
2023-10-30 11:44:21.449028,RICK#919,Silver 1,1100.00,0,0
2023-10-30 11:44:22.064871,SLEU#827,Silver 1,1100.00,0,0
2023-10-30 11:44:22.571854,REPE#145,Bronze 3,941.72,4,11
2023-10-30 11:44:23.167678,KOAT#537,Silver 1,1100.00,0,0
2023-10-30 11:44:24.461296,ZEVN#662,Silver 1,1100.00,0,0
2023-10-30 11:44:25.112858,FUGY#900,Bronze 2,852.05,58,142
2023-10-30 11:44:25.733217,ROLL#275,Silver 1,1100.00,0,0
2023-10-30 11:44:26.367403,YTRY#613,Silver 1,1100.00,0,0
2023-10-30 11:44:26.932106,MEAT#399,Silver 1,1100.00,0,0
2023-10-30 11:44:27.658331,MISF#697,Silver 1,1100.00,0,0
2023-10-30 11:44:28.201510,DEK#604,Silver 1,1100.00,0,0
2023-10-30 11:44:28.756253,RAGE#137,Silver 1,1100.00,0,0
2023-10-30 11:44:29.376970,NATE#885,Silver 1,1100.00,0,0
2023-10-30 11:44:29.989691,COOP#207,Silver 1,1100.00,0,0
2023-10-30 11:44:30.945298,FLOA#422,Silver 1,1100.00,0,0
2023-10-30 11:44:31.441884,HARU#636,Silver 1,1100.00,0,0
2023-10-30 11:44:32.029449,JEPP#478,Bronze 3,1012.15,35,44
2023-10-30 11:44:32.640272,BENZ#773,Silver 1,1100.00,0,0
2023-10-30 11:44:33.223792,URDA#354,Bronze 3,1026.57,0,2
2023-10-30 11:44:34.144166,FLOW#947,Silver 1,1100.00,0,0
2023-10-30 11:44:35.173446,NOOB#634,Silver 1,1100.00,0,0
2023-10-30 11:44:36.242694,MAX#953,Silver 1,1100.00,0,0
2023-10-30 11:44:37.713278,OOOF#546,Silver 1,1100.00,0,0
2023-10-30 11:44:38.285026,PHUN#794,Silver 1,1084.03,4,7
2023-10-30 11:44:38.836942,ABUS#969,Silver 1,1100.00,0,0
2023-10-30 11:44:39.468992,NEAR#841,Silver 1,1100.00,0,0
2023-10-30 11:44:40.033418,LAND#19,Silver 1,1186.04,2,3
2023-10-30 11:44:40.689862,ADAM#713,Silver 1,1100.00,0,0
2023-10-30 11:44:41.523951,TBB#379,Silver 1,1100.00,0,0
2023-10-30 11:44:42.418917,RUST#431,Silver 1,1100.00,0,0
2023-10-30 11:44:43.759450,ROOK#550,Silver 1,1100.00,0,0
2023-10-30 11:44:44.385972,GUAN#0,Bronze 2,895.43,1,8
2023-10-30 11:44:44.884433,CHOS#599,Silver 1,1100.00,0,0
2023-10-30 11:44:45.658284,JAMM#392,Silver 1,1100.00,0,0
2023-10-30 11:44:46.205332,CMS#528,Silver 2,1247.53,17,23
2023-10-30 11:44:46.963242,SKUN#308,Silver 1,1100.00,0,0
2023-10-30 11:44:47.536386,EVER#765,Silver 1,1100.00,0,0
2023-10-30 11:44:48.117670,CRSP#613,Silver 1,1100.00,0,0
2023-10-30 11:44:48.956155,FIL#924,Silver 1,1100.00,0,0
2023-10-30 11:44:49.583314,TEEY#0,Bronze 2,806.05,1,7
2023-10-30 11:44:50.095696,JUEL#407,Bronze 2,886.00,19,45
2023-10-30 11:44:50.642411,LADY#939,Silver 1,1100.00,0,0
2023-10-30 11:44:51.173008,SAPP#389,Silver 1,1100.00,0,0
2023-10-30 11:44:51.830046,MAOH#119,Silver 1,1100.00,0,0
2023-10-30 11:44:52.544605,THEN#782,Silver 1,1100.00,0,0
2023-10-30 11:44:53.239205,SIMO#703,Silver 2,1266.29,53,67
2023-10-30 11:44:53.802569,DX#141,Silver 1,1100.00,0,0
2023-10-30 11:44:54.333827,CASU#999,Silver 1,1100.00,0,0
2023-10-30 11:44:55.008574,FRET#431,Silver 1,1125.86,23,27
2023-10-30 11:44:55.866454,BATC#177,Silver 1,1100.00,0,0
2023-10-30 11:44:56.882195,REJE#971,Silver 1,1100.00,0,0
2023-10-30 11:44:57.600666,LT#597,Silver 1,1100.00,0,0
2023-10-30 11:44:58.773016,NESS#362,Silver 1,1100.00,0,0
2023-10-30 11:44:59.438557,RONA#345,Silver 1,1100.00,0,0
2023-10-30 11:45:00.046684,SHARKK#0,Silver 1,1100.00,0,0
2023-10-30 11:45:00.735001,QUAS#937,Silver 1,1100.00,0,0
2023-10-30 11:45:01.389872,KING#791,Bronze 2,884.03,1,6
2023-10-30 11:45:02.017232,DIDI#932,Silver 1,1100.00,0,0
2023-10-30 11:45:02.837281,PAPP#945,Silver 1,1100.00,0,0
2023-10-30 11:45:03.597219,MENA#886,Silver 1,1100.00,0,0
2023-10-30 11:45:04.285109,DOCK#203,Silver 1,1100.00,0,0
2023-10-30 11:45:05.134415,CAKE#287,Silver 1,1081.51,0,1
2023-10-30 11:45:05.650168,CABO#703,Silver 1,1100.00,0,0
2023-10-30 11:45:06.328746,DANY#820,Silver 1,1100.00,0,0
2023-10-30 11:45:07.102665,NINJ#330,Silver 1,1100.00,0,0
2023-10-30 11:45:07.800118,PERR#415,Silver 1,1100.00,0,0
2023-10-30 11:45:08.674067,JUST#614,Silver 1,1100.00,0,0
2023-10-30 11:45:09.417337,HILO#131,Silver 1,1100.00,0,0
2023-10-30 11:45:10.269325,CHIK#256,Bronze 1,738.66,1,11
2023-10-30 11:45:11.074691,BUG#975,Silver 1,1100.00,0,0
2023-10-30 11:45:12.007108,LOL#0,Silver 1,1100.00,0,0
2023-10-30 11:45:13.152970,BALL#636,Silver 3,1410.69,132,133
2023-10-30 11:45:13.859690,WIFI#880,Silver 1,1100.00,0,0
2023-10-30 11:45:14.513555,LTG#836,Silver 1,1100.00,0,0
2023-10-30 11:45:15.410275,SWAA#242,Silver 1,1100.00,0,0
2023-10-30 11:45:15.946348,QNTM#294,Silver 1,1100.00,0,0
2023-10-30 11:45:16.528490,CURA#586,Bronze 3,925.21,5,11
2023-10-30 11:45:17.034788,JARD#561,Silver 2,1314.14,18,22
2023-10-30 11:45:17.868838,RYAN#110,Silver 3,1383.00,507,691
2023-10-30 11:45:18.445840,KAL#594,Silver 1,1100.00,0,0
2023-10-30 11:45:18.927903,ME#01,Bronze 2,903.92,290,442
2023-10-30 11:45:19.497059,BIGZ#481,Bronze 3,1011.73,10,19
2023-10-30 11:45:20.003741,IMG#0758,Silver 1,1096.17,16,24
2023-10-30 11:45:20.769166,SICK#655,Silver 3,1398.35,16,14
2023-10-30 11:45:21.455688,HUNT#142,Silver 1,1100.00,0,0
2023-10-30 11:45:21.809488,CHAD#897,,,,
2023-10-30 11:45:22.549534,JAX#381,Silver 1,1100.00,0,0
2023-10-30 11:45:23.099526,WILL#743,Silver 1,1100.00,0,0
2023-10-30 11:45:23.739205,ABE#258,Silver 1,1100.00,0,0
2023-10-30 11:45:24.416332,HECK#666,Bronze 2,829.71,0,6
2023-10-30 11:45:25.069755,STEW#127,Silver 1,1100.00,0,0
2023-10-30 11:45:25.617414,COM#721,Silver 1,1100.00,0,0
2023-10-30 11:45:26.503240,KEYA#544,Silver 1,1100.00,0,0
2023-10-30 11:45:26.957911,ROO#514,Silver 1,1133.94,6,7
2023-10-30 11:45:27.497331,JPG#277,Silver 2,1211.15,106,128
2023-10-30 11:45:28.181556,DEER#100,Silver 1,1100.00,0,0
2023-10-30 11:45:28.761262,EDDY#552,Silver 1,1100.00,0,0
2023-10-30 11:45:29.498479,STEP#223,Gold 2,1561.26,94,91
2023-10-30 11:45:30.087821,TIMT#880,Silver 1,1100.00,0,0
2023-10-30 11:45:30.701763,ROOK#852,Silver 1,1100.00,0,0
2023-10-30 11:45:32.050363,RYG#459,Silver 2,1215.36,62,70
2023-10-30 11:45:32.749399,SPEN#190,Silver 1,1100.00,0,0
2023-10-30 11:45:33.315967,SICC#368,Silver 1,1100.00,0,0
2023-10-30 11:45:33.920959,IMOW#162,Silver 1,1100.00,0,0
2023-10-30 11:45:34.589720,LEGO#450,Silver 1,1100.00,0,0
2023-10-30 11:45:35.138588,TMW#147,Silver 1,1100.00,0,0
2023-10-30 11:45:35.674383,TUNA#735,Silver 1,1100.00,0,0
2023-10-30 11:45:36.259546,JOHN#641,Silver 1,1100.00,0,0
2023-10-30 11:45:36.919582,SEDU#493,Silver 1,1100.00,0,0
2023-10-30 11:45:37.453267,DATR#175,Bronze 2,856.53,4,13
2023-10-30 11:45:37.960732,TREAT#3,Silver 1,1100.00,0,0
2023-10-30 11:45:38.417101,KIMK#672,Silver 1,1100.00,0,0
2023-10-30 11:45:38.955602,MCSQ#424,Silver 1,1100.00,0,0
2023-10-30 11:45:39.452413,PEE#683,Silver 2,1212.08,15,19
2023-10-30 11:45:40.032855,SQRL#908,Silver 1,1100.00,0,0
2023-10-30 11:45:40.587003,YLLW#452,Silver 1,1100.00,0,0
2023-10-30 11:45:41.088556,MFAU#848,Silver 1,1100.00,0,0
2023-10-30 11:45:41.861199,SLOU#905,Silver 1,1100.00,0,0
2023-10-30 11:45:42.331788,LGTV#541,Silver 1,1100.00,0,0
2023-10-30 11:45:42.880390,SIDE#232,Bronze 2,847.66,6,18
2023-10-30 11:45:43.399232,DETH#208,Silver 1,1100.00,0,0
2023-10-30 11:45:43.938755,KRAB#251,Silver 1,1100.00,0,0
2023-10-30 11:45:44.524538,CONN#216,Bronze 3,919.87,8,19
2023-10-30 11:45:45.277897,ELSH#810,Silver 1,1100.00,0,0
2023-10-30 11:45:46.413464,BRIZ#101,Silver 1,1100.00,0,0
2023-10-30 11:45:47.288387,OFFM#134,Silver 1,1100.00,0,0
2023-10-30 11:45:47.920132,NUTS#325,Silver 1,1100.00,0,0
2023-10-30 11:45:48.472135,NARFI#0,Gold 3,1723.33,88,74
2023-10-30 11:45:49.130199,TOAS#470,Silver 1,1100.00,0,0
2023-10-30 11:45:49.661598,SCZE#781,Bronze 3,920.16,50,98
2023-10-30 11:45:50.167282,CRAP#739,Silver 1,1100.00,0,0
2023-10-30 11:45:50.665788,MONQ#230,Silver 1,1100.00,0,0
2023-10-30 11:45:51.150794,FILT#457,Silver 1,1100.00,0,0
2023-10-30 11:45:51.669222,TNAC#166,Bronze 3,952.03,16,34
2023-10-30 11:45:52.376112,CHOC#513,Silver 1,1100.00,0,0
2023-10-30 11:45:52.883531,NOBU#793,Silver 1,1100.00,0,0
2023-10-30 11:45:53.573053,META#694,Silver 1,1100.00,0,0
2023-10-30 11:45:54.066795,VOX#584,Silver 1,1100.00,0,0
2023-10-30 11:45:54.613511,FISH#969,Silver 1,1100.00,0,0
2023-10-30 11:45:55.130106,LEB#563,Silver 1,1100.00,0,0
2023-10-30 11:45:55.618998,BILL#510,Silver 1,1095.84,2,4
2023-10-30 11:45:56.113629,ROCC#119,Silver 1,1100.00,0,0
2023-10-30 11:45:56.665707,BAGC#894,Bronze 1,763.97,32,102
2023-10-30 11:45:57.397565,ADDI#992,Silver 1,1100.00,0,0
2023-10-30 11:45:58.349202,MADZ#218,Silver 1,1100.00,0,0
2023-10-30 11:45:59.525371,GLAS#415,Silver 1,1100.00,0,0
2023-10-30 11:46:00.033457,RIB#572,Silver 1,1100.00,0,0
2023-10-30 11:46:00.893231,KAIG#181,Silver 1,1100.00,0,0
2023-10-30 11:46:01.397142,EXTR#834,Bronze 2,871.25,0,6
2023-10-30 11:46:01.857306,MEGA#942,Silver 1,1100.00,0,0
2023-10-30 11:46:02.345885,MOIS#629,Silver 1,1100.00,0,0
2023-10-30 11:46:02.967410,MASO#212,Silver 1,1100.00,0,0
2023-10-30 11:46:03.583919,FIRE#183,Silver 2,1276.07,45,58
2023-10-30 11:46:04.185718,CIV#627,Silver 1,1100.00,0,0
2023-10-30 11:46:04.882124,JOEY#948,Silver 1,1100.00,0,0
2023-10-30 11:46:05.975193,WACK#989,Silver 1,1100.00,0,0
2023-10-30 11:46:06.506107,SOUL#291,Silver 1,1100.00,0,0
2023-10-30 11:46:07.516526,DEMO#255,Silver 1,1100.00,0,0
2023-10-30 11:46:08.049871,DARN#682,Bronze 3,983.17,10,20
2023-10-30 11:46:08.843507,BONV#436,Silver 1,1100.00,0,0
2023-10-30 11:46:09.374821,FRED#600,Silver 2,1289.10,26,30
2023-10-30 11:46:09.907312,WASP#575,Silver 2,1285.62,19,17
2023-10-30 11:46:10.436564,SNAP#520,Silver 1,1100.00,0,0
2023-10-30 11:46:10.920839,SAIL#978,Bronze 3,983.05,9,17
2023-10-30 11:46:11.411184,MGNE#417,Silver 1,1100.00,0,0
2023-10-30 11:46:11.875229,BLUB#409,Silver 1,1100.00,0,0
2023-10-30 11:46:12.515000,BILL#736,Silver 1,1100.00,0,0
2023-10-30 11:46:13.062233,OZIN#980,Silver 1,1100.00,0,0
2023-10-30 11:46:13.702950,MFBS#765,Silver 1,1100.00,0,0
2023-10-30 11:46:14.277990,ZZEZ#850,Silver 1,1100.00,0,0
2023-10-30 11:46:14.895616,PENG#373,Silver 3,1328.03,21,20
2023-10-30 11:46:15.401677,SQRK#397,Silver 1,1100.00,0,0
2023-10-30 11:46:16.109388,AMOL#660,Silver 1,1100.00,0,0
2023-10-30 11:46:16.611132,BEAR#496,Bronze 3,980.95,99,137
2023-10-30 11:46:17.087566,YUM#480,Silver 1,1100.00,0,0
2023-10-30 11:46:17.598731,TONG#583,Silver 2,1208.81,5,7
2023-10-30 11:46:18.226988,QUAI#280,Silver 2,1190.26,39,43
2023-10-30 11:46:18.814758,ILL#871,Silver 1,1061.64,0,1
2023-10-30 11:46:19.517572,JOOL#315,Silver 1,1100.00,0,0
2023-10-30 11:46:19.975431,DIBZ#161,Silver 1,1100.00,0,0
2023-10-30 11:46:20.481676,MAIN#451,Silver 1,1100.00,0,0
2023-10-30 11:46:21.030037,IRRE#990,Silver 2,1268.76,90,86
2023-10-30 11:46:21.561491,NIZZ#309,Bronze 2,894.29,13,23
2023-10-30 11:46:22.034600,TALR#179,Gold 1,1460.94,319,311
2023-10-30 11:46:22.514484,HBBS#170,Silver 2,1196.77,41,57
2023-10-30 11:46:22.980709,LOOP#651,Silver 1,1079.06,1,2
2023-10-30 11:46:23.456513,LODE#740,Silver 1,1100.00,0,0
2023-10-30 11:46:24.068254,KLOM#523,Silver 1,1100.00,0,0
2023-10-30 11:46:24.584592,ICAN#465,Silver 1,1100.00,0,0
2023-10-30 11:46:25.184481,CALL#121,Silver 1,1100.00,0,0
2023-10-30 11:46:25.781835,BRO#130,Silver 1,1100.00,0,0
2023-10-30 11:46:26.647284,JOSH#183,Silver 1,1100.00,0,0
2023-10-30 11:46:27.205459,CLK#502,Silver 2,1236.92,18,24
2023-10-30 11:46:27.789530,MEGA#794,Silver 1,1100.00,0,0
2023-10-30 11:46:28.355217,CHAD#141,Silver 1,1100.00,0,0
2023-10-30 11:46:29.016112,DOWE#369,Silver 1,1100.00,0,0
2023-10-30 11:46:29.596649,WOLF#618,Silver 1,1100.00,0,0
2023-10-30 11:46:31.116865,GOOS#332,Silver 1,1117.12,2,4
2023-10-30 11:46:31.737738,MAAT#365,Silver 1,1100.00,0,0
2023-10-30 11:46:32.396541,GOOF#287,Silver 1,1100.00,0,0
2023-10-30 11:46:33.099173,CANA#447,Silver 2,1277.22,35,41
2023-10-30 11:46:33.790881,BUM#931,Silver 1,1100.00,0,0
2023-10-30 11:46:34.266398,JACK#769,Silver 1,1100.00,0,0
2023-10-30 11:46:34.854772,JAPE#381,Silver 1,1100.00,0,0
2023-10-30 11:46:35.488625,BRUH#426,Silver 1,1100.00,0,0
2023-10-30 11:46:35.966636,DMAN#481,Silver 1,1100.00,0,0
2023-10-30 11:46:36.516594,LIEN#756,Silver 1,1100.00,0,0
2023-10-30 11:46:37.047103,PIER#799,Silver 1,1100.00,0,0
2023-10-30 11:46:37.555617,XO#252,Silver 1,1100.00,0,0
2023-10-30 11:46:38.053998,KNOC#869,Silver 1,1074.70,5,8
2023-10-30 11:46:38.547671,RENN#0,Silver 1,1100.00,0,0
2023-10-30 11:46:39.149816,PHYS#308,Silver 1,1100.00,0,0
2023-10-30 11:46:39.930380,MRG#740,Silver 2,1305.83,222,247
2023-10-30 11:46:40.527091,WARD#152,Silver 1,1100.00,0,0
2023-10-30 11:46:41.039213,MAHI#259,Silver 1,1100.00,0,0
2023-10-30 11:46:41.570813,PIT#429,Silver 1,1100.00,0,0
2023-10-30 11:46:42.150962,RZEM#959,Silver 1,1100.00,0,0
2023-10-30 11:46:42.682994,MARF#147,Silver 1,1100.00,0,0
2023-10-30 11:46:43.244829,TWOZ#220,Silver 1,1100.00,0,0
2023-10-30 11:46:43.828097,GUCH#438,Bronze 3,992.15,18,28
2023-10-30 11:46:44.903105,CHOC#936,Silver 1,1100.00,0,0
2023-10-30 11:46:45.568867,JSTR#602,Silver 1,1100.00,0,0
2023-10-30 11:46:46.368548,SIN#643,Silver 1,1100.00,0,0
2023-10-30 11:46:47.037280,NUTT#225,Silver 1,1100.00,0,0
2023-10-30 11:46:48.305717,GOOB#779,Silver 1,1100.00,0,0
2023-10-30 11:46:49.183558,MAV#921,Silver 1,1100.00,0,0
2023-10-30 11:46:49.738686,CORB#459,Silver 1,1100.00,0,0
2023-10-30 11:46:50.269772,OVVE#544,Silver 2,1199.17,126,127
2023-10-30 11:46:51.018709,SCRB#754,Silver 2,1272.35,9,11
2023-10-30 11:46:51.616090,PHAM#726,Silver 1,1100.00,0,0
2023-10-30 11:46:52.187140,COLB#185,Silver 1,1100.00,0,0
2023-10-30 11:46:52.914021,TESL#101,Silver 1,1100.00,0,0
2023-10-30 11:46:53.422005,NELL#555,Silver 1,1100.00,0,0
2023-10-30 11:46:54.157167,GYST#130,Silver 1,1100.00,0,0
2023-10-30 11:46:55.053870,PUFF#137,Silver 1,1100.00,0,0
2023-10-30 11:46:55.617416,AXEL#531,Silver 1,1100.00,0,0
2023-10-30 11:46:56.163740,AEON#223,Silver 1,1100.00,0,0
2023-10-30 11:46:56.714968,INDI#518,Silver 1,1100.00,0,0
2023-10-30 11:46:57.480973,ONSO#120,Silver 1,1100.00,0,0
2023-10-30 11:46:58.413529,VAMP#393,Silver 1,1100.00,0,0
2023-10-30 11:46:59.276271,SULL#487,Silver 1,1100.00,0,0
2023-10-30 11:46:59.820052,MASK#974,Silver 1,1100.00,0,0
2023-10-30 11:47:00.458735,TJOE#612,Silver 1,1100.00,0,0
2023-10-30 11:47:01.168026,ELGI#916,Silver 1,1100.00,0,0
2023-10-30 11:47:01.667474,CHAL#513,Silver 1,1100.00,0,0
2023-10-30 11:47:02.625628,BORT#700,Silver 2,1202.74,100,104
2023-10-30 11:47:03.523879,HEEW#543,Silver 1,1100.00,0,0
2023-10-30 11:47:04.148153,NYWA#826,Silver 1,1100.00,0,0
2023-10-30 11:47:04.924117,UUC#351,Bronze 3,999.24,1,6
2023-10-30 11:47:05.486115,WAKA#793,Silver 1,1100.00,0,0
2023-10-30 11:47:06.129072,LMAO#261,Bronze 3,992.58,30,41
2023-10-30 11:47:06.916787,MAC#0,Silver 2,1237.74,3,2
2023-10-30 11:47:07.531485,LANS#177,Silver 1,1100.00,0,0
2023-10-30 11:47:08.384100,ANUL#717,Silver 1,1100.00,0,0
2023-10-30 11:47:09.720823,EDGE#764,Silver 1,1100.00,0,0
2023-10-30 11:47:10.913492,UZO#813,Silver 1,1100.00,0,0
2023-10-30 11:47:13.123129,JSMO#731,Silver 1,1100.00,0,0
2023-10-30 11:47:14.278851,ELOQ#895,Silver 1,1100.00,0,0
2023-10-30 11:47:15.111193,PATA#593,Silver 1,1100.00,0,0
2023-10-30 11:47:15.796804,HENR#131,Silver 1,1100.00,0,0
2023-10-30 11:47:16.760150,SCRZ#955,Silver 1,1100.00,0,0
2023-10-30 11:47:17.499038,GENE#842,Silver 1,1100.00,0,0
2023-10-30 11:47:18.183817,COB#544,Silver 1,1100.00,0,0
2023-10-30 11:47:18.758852,PKJT#617,Silver 3,1350.37,19,25
2023-10-30 11:47:19.376675,OLIV#841,Bronze 2,806.78,2,10
2023-10-30 11:47:19.976076,CHIN#651,Silver 2,1215.02,10,15
2023-10-30 11:47:20.574971,SGT#939,Silver 1,1100.00,0,0
2023-10-30 11:47:21.322390,NOOG#111,Silver 1,1100.00,0,0
2023-10-30 11:47:21.990117,ZACK#889,Silver 1,1100.00,0,0
2023-10-30 11:47:22.768275,DOOH#831,Silver 2,1308.88,78,75
2023-10-30 11:47:23.539357,SOX#107,Silver 1,1100.00,0,0
2023-10-30 11:47:24.079535,GRGO#956,Silver 1,1100.00,0,0
2023-10-30 11:47:24.926321,CANT#874,Silver 1,1100.00,0,0
2023-10-30 11:47:25.572705,SPEC#744,Silver 1,1100.00,0,0
2023-10-30 11:47:26.388615,DWIZ#888,Silver 1,1100.00,0,0
2023-10-30 11:47:27.062210,PIER#668,Silver 1,1100.00,0,0
2023-10-30 11:47:27.615285,SPEA#424,Silver 1,1100.00,0,0
2023-10-30 11:47:28.350835,ADIL#976,Silver 1,1100.00,0,0
2023-10-30 11:47:29.297554,JCSB#701,Silver 1,1100.00,0,0
2023-10-30 11:47:29.900880,RTWO#799,Silver 1,1100.00,0,0
2023-10-30 11:47:30.695390,ABSA#934,Bronze 2,827.56,3,9
2023-10-30 11:47:31.569793,DARQ#424,Silver 1,1100.00,0,0
2023-10-30 11:47:32.176591,MEEK#507,Bronze 2,911.32,6,20
2023-10-30 11:47:32.927217,MPDR#278,Silver 2,1223.86,54,71
2023-10-30 11:47:34.816072,GONP#262,Silver 1,1100.00,0,0
2023-10-30 11:47:35.365419,FISH#822,Silver 1,1100.00,0,0
2023-10-30 11:47:36.266571,STNK#290,Silver 1,1100.00,0,0
2023-10-30 11:47:37.446911,HIP#826,Silver 1,1100.00,0,0
2023-10-30 11:47:38.049164,SAWY#910,Silver 1,1100.00,0,0
2023-10-30 11:47:39.016960,SUCK#746,Silver 1,1100.00,0,0
2023-10-30 11:47:40.030386,CHIV#737,Silver 1,1100.00,0,0
2023-10-30 11:47:40.839572,BUSH#331,Silver 1,1100.00,0,0
2023-10-30 11:47:41.673843,ZZ#161,Silver 1,1100.00,0,0
2023-10-30 11:47:43.042772,PHIL#585,Silver 1,1100.00,0,0
2023-10-30 11:47:43.819047,COLI#815,Silver 1,1100.00,0,0
